Asset ID,Brand,Location,Name,Address 1,Address 2,Address 3,City,Zip Code,Private Tier,Province,Product Categories,Employees,Asset Type
83468,Reebok,China,"ZHE JIANG FEIFENG SPORTS GOODS CO.,LTD",LANTING ECONOMY EMPOLDER SECTION,(blank),(blank),Shaoxing,312000,Tier 1 - Primary,Zhejiang,Accessories,5.0,Store
83478,Reebok,China,"Jinjiang Tianyue Garments Co., Ltd.","#3 Shifeng Industrial Areas, Shenhu Town",(blank),(blank),jinjiang,362246,Tier 1 - Primary,Fujian,Apparel,62.0,Distribution Centre
83479,Reebok,China,Xiangshan Changrong Knitting Clothing Co Ltd,#21 Wanhai Rd Juexi Town,(blank),(blank),Xiangshan,315700,Tier 1 - Primary,Zhejiang,Apparel,10.0,Store
83481,Reebok,China,"Automax Anhui Co., Ltd.","No. 8 & 15 Building, 123 Intelligent Knitting Park",Intersection of East Road & Yinglin Road,Yingshang Economic Development Zone,Fuyang,236200,Tier 1 - Primary,Anhui,Apparel,12.0,Store
83493,Adidas,China,Jangchun Shoe Manufacturing Chaoyang Co Ltd,"#36C Building, No. 5-99E","Wenhua Road, ",Longcheng District,Chaoyang,122000,Tier 2 – Subcontractor,Liaoning,Footwear,17.0,Store
83496,Reebok,China,Quanzhou Hecheng Bags Co. Ltd,Tangxi Industrial Zone,Wanan Street ,Luojiang District,Quanzhoou,362000,Tier 1 - Primary,Fujian,Accessories,7.0,Store
83516,Reebok,China,Fujian Ezon Information Technology Co. Ltd,"Building 15, Cangshan Industrial Area, Juyuanzhou, Jinshan District, Fuzhou, Fujian Province",(blank),(blank),Fuzhou,350000,Tier 2 – Subcontractor,Fujian,Accessories,36.0,Store
83561,Adidas,Vietnam,OECHSLER Motion Vietnam LLC (OMV),"Lot F2-2 +  F3-1, Road 13, Thuan Dao Industrial Park","Long Dinh Commune, Can Duoc District",(84)2723637786,Long An,850000,Tier 2 – Subcontractor,(blank),Footwear,3.0,Store
83593,Reebok,Vietnam,"Shilla Glovis Viet Nam Co., LTD","Cho Moi Hamlet, Long Hoa Commune, Go Cong Town, Tien Giang Province, Viet Nam",(blank),(blank),Tien Giang,860000,Tier 1 - Primary,Tien Giang,Accessories,158.0,Distribution Centre
83607,Adidas,Thailand,"Reliance Screen Co.,Ltd. ",109 Moo 2,Tambon Muang Phu,Amphoe Ban Phai,Khon Kaen,40110,Tier 2 – Subcontractor,(blank),Apparel,13.0,Store
83630,Reebok,China,XIAMEN MINGHO BROTHERS MFG CO.，LTD.,"XITANG VILLAGE,XINMIN TOWN,TONG’AN DISTRICT",(blank),(blank),Xiamen,361100,Tier 1 - Primary,Fujian,Hard Goods,26.0,Store
83710,Reebok,China,Putian Unitech Footwear Co Ltd,1855# Zhulin Road,"Hualin Industrial Zone, Chengxiang",(blank),Putian,351100,Tier 1 - Primary,Fujian,Footwear,4.0,Store
83713,Reebok,China,"ZHEJIANG KINGNER SPORTING GOODS MANUFACTURE CO., LTD.","19 TAIHE ROAD, HAIRUN STREET, SANMEN COUNTY TAIZHOU",(blank),(blank),Taizhou City,317100,Tier 1 - Primary,Zhejiang,Accessories,9.0,Store
83729,Adidas,India,Pearl Apparels,Plot No. 357A,Pace City II,Sector - 37,Gurgaon,122001,Tier 1 - Primary,Haryana,Apparel,40.0,Store
83836,Reebok,Pakistan,CRESCENT SOCKS (PVT) LIMITED,31 KM. FEROZEPUR ROAD,SUA AASIL,(blank),LAHORE,(blank),Tier 1 - Primary,Punjab,Accessories,24.0,Store
83840,Reebok,Czech Republic,Ravensburger Karton s.r.o. (RKC),"Strizezska 968,  ",(blank),(blank),Policka,57201,Tier 1 - Primary,(blank),Accessories,65.0,Distribution Centre
83908,Reebok,China,"Hunan Sky Knitting Co., Ltd.",Yi Yang Industrial Corridor,(blank),(blank),Changning ,421500,Tier 1 - Primary,Hunan,Apparel,13.0,Store
84018,Adidas,Brazil,Calçados Ramarim Ltda - Nova Hartz,"Rua Angra dos Reis, 171",(blank),B. Das Rosas,Nova Hartz – RS,93890-000,Tier 1 - Primary,Rio Grande do Sul,Footwear,155.0,Distribution Centre
84163,Adidas,Cambodia,BEAUTY SILK SCREEN LIMITED ,"Veng Sreng Blvd, Phum Trapeang Thleung","Sangkat Chom Chao, Khan Porsenchey  ",(blank),Phnom Penh  ,12405,Tier 2 – Subcontractor,Phnom Penh,Apparel,24.0,Store
84500,Adidas,India,Camphor Shoes (India) Private Limited,APIIC Industrial Park  (Apache SEZ Development),Mambatuu Village,Ta da Mandal,SPSR Nellore District,524401,Tier 2 – Subcontractor,Andhra Pradesh,Footwear,43.0,Store
84503,Adidas,United States,"Motionwear, LLC",1315 Sunday Drive,(blank),(blank),Indianapolis,46217,Tier 1 - Primary,Indiana,Apparel,0.0,Store
84510,Adidas,China,"Ningbo Shenzhou Knitting Co.,Ltd. No.5 Garment Factory","No.19,Dagang Rd 5. , Xinqie,  ",Beilun District,(blank),Ningbo,315800,Tier 1 - Primary,(blank),Apparel,421.0,Factory
84524,Reebok,India,SSG Apparels - Unit II,No. 34 Nethaji Apparel Park,EEtiveerampalayam,(blank),New Tirupur,641666,Tier 1 - Primary,Tamil Nadu,Apparel,38.0,Store
84546,Reebok,Pakistan,DK FITNESS (PVT) LTD.,SAIDPUR ROAD,(blank),(blank),Sialkot,51310,Tier 1 - Primary,Punjab,Accessories,4.0,Store
84636,Adidas,Myanmar,Shyang Peng Cheng Co. Ltd  (SHB),"No.(9/3,41,42,52) Kwin No.(620-Ka)","West Maekhone Steet, Maekhone Village",(blank),Bago,8011,Tier 2 – Subcontractor,Bago,Footwear,24.0,Store
84643,Adidas,Brazil,FORMAS KUNZ LTDA,"RODOVIA RS239, Nº 4631",(blank),(blank),NOVO HAMBURGO,(blank),Tier 2 – Subcontractor,Rio Grande do Sul,Footwear,12.0,Store
84657,Reebok,Vietnam,Minh Anh - Kim Lien Garment Joint Stock Company,"Bac Vinh Industrial Zone,","Hung Dong Commune,",Nghe An Province,Vinh City,46000 – 47000,Tier 1 - Primary,(blank),Apparel,180.0,Distribution Centre
84976,Reebok,China,"LYSA & LYCO (FUJIAN) GARMENT INDUSTRIES CO., LTD.","DONGSHAN VILLAGE, SHENHU TOWN",(blank),(blank),jinjiang,362246,Tier 1 - Primary,Fujian,Apparel,42.0,Store
85029,Reebok,Vietnam,Hung Kiu (Vietnam) garment Mfg. Ltd. ,"Road N7, Phu Chanh 1 Industrial Cluster, ","Phu Chanh Ward, Tan Uyen Town, Binh Duong Province.",(blank),Binh Duong,75000,Tier 1 - Primary,Binh Duong,Apparel,98.0,Distribution Centre
85030,Reebok,Pakistan,CROWN TEXTILE ,F-352/A S.I.T.E ,(blank),(blank),KARACHI,75700,Tier 1 - Primary,Sindh,Apparel,30.0,Store
85043,Reebok,Cambodia,"City Spark  (Cambodia) Co., Ltd","No 18F, Prey Pring Tboung, Chom Chao, Por Sen Chey",(blank),(blank),Phnom Penh,,Tier 1 - Primary,(blank),Accessories,10.0,Store
85099,Adidas,Vietnam,"Yupoong Vietnam Co., Ltd. (Expanded Facility)","Loteco EPZ, Lot A-2, 3 and 4",Route 15A,Long Binh Ward,Bien Hoa,(blank),Tier 1 - Primary,Dong Nai,Accessories,66.0,Distribution Centre
85178,Adidas,India,GOKALDAS  INDIA,"No. 21b & 21c, Survey No. 34-37","Nalagadaranahalli,  II Phase,"," Industrial area, Peenya",Bangalore,560058,Tier 1 - Primary,Karnataka,Apparel,115.0,Distribution Centre
85190,Reebok,China,"Jiangsu Southwest Intelligent Textile Co., Ltd.",Smart Knitting Industry Park,Shuyang Economic Development Zone,"East of 205 Road, North Side of Youfu Road ",Shuyang,223600,Tier 1 - Primary,Jiangsu,Apparel,12.0,Store
85205,Adidas,China,YIA-CHYNS TEXTILE (SHANGHAI) CORP,"BUILDING 2, NO.688 FENG YONG ROAD, FENGXIAN DISTRICT",(blank),(blank),Shanghai,201414,Tier 1 - Primary,Shanghai Shi,Apparel,13.0,Store
85210,Reebok,China,"Lianyungang Taiyoung Fashion Co., Ltd.",No. 998 Jingdudadao Economic Industrial Park,Donghai,(blank),Lianyungang,222300,Tier 1 - Primary,Jiangsu,Apparel,12.0,Store
85251,Adidas,Brazil,R DOIS INJETADOS LTDA ,"AV. OSCAR MARTINS RANGEL , 4310",(blank),(blank),TAQUARA,95600-000,Tier 2 – Subcontractor,Rio Grande do Sul,Footwear,12.0,Store
85331,Reebok,China,"Kunshan Swordsman Fitness CO., LTD",No 88 Wangjiadian Road,Photoelectric Park ,Zhoushi Town,Kunshan,215337,Tier 1 - Primary,Jiangsu,Gear,5.0,Store
85332,Adidas,United States,"Liebe Dallas, LLC",2030 S Hwy 45,(blank),(blank),Corsicana,75110,Tier 2 – Subcontractor,Texas,Apparel,1.0,Store
85338,Adidas,India,CARNIVAL CLOTHING COMPANY ,"No. 2/A-1, Chikkaveeranna Road Cross",Bannimantap Extension,(blank),Mysore,570015,Tier 1 - Primary,Karnataka,Apparel,74.0,Distribution Centre
85423,Reebok,China,"Zhejiang Fenglaoda Socks Co., Ltd.","No. 8 Jianshe East Road, Fengshi Yanguan Town",(blank),(blank),Haining,311100,Tier 1 - Primary,Zhejiang,Apparel,28.0,Store
85494,Reebok,China,Bonny Composite-Tech(Tongxiang)LTD.,"No. 199,East Fengxiang Road",(blank),(blank),Tongxiang,314500,Tier 1 - Primary,Zhejiang,Gear,110.0,Distribution Centre
85628,Reebok,Germany,DÖHLER GMBH,Riedstraße 7-9,(blank),(blank),Darmstadt,64295,Tier 1 - Primary,(blank),Accessories,26.0,Store
85715,Reebok,Austria,MONTFORT Kunststofftechnik GmbH,Bundesstraße 15,(blank),(blank),Koblach,6842,Tier 1 - Primary,(blank),Accessories,3.0,Store
85820,Reebok,Taiwan,Baby Duck Working House Co. Ltd,No. 432 Chung Cheng Road,Kwan Miao District,(blank),Tainan,718,Tier 1 - Primary,Taiwan,Accessories,1.0,Store
85826,Reebok,Vietnam,"KY VINA CO., LTD","TAN DINH PRODUCTION AREA, TAN DINH WARD, BEN CAT TOWN, BINH DUONG PROVINCE",(blank),(blank),BINH DUONG ,75000,Tier 1 - Primary,Binh Duong,Apparel,70.0,Distribution Centre
85851,Adidas,India,Aryan Apparels Pvt. Ltd. (Plot No. 266),Plot No. 266 ,Sec-06,IMT Manesar,Gurgaon,(blank),Tier 1 - Primary,Haryana,Apparel,2.0,Store
85865,Reebok,China,"Zhejiang Ou Wei Socks Co., Ltd.",No. 700 Longtan Road,"Datang Town, Luxixin Village",(blank),Zhuji,311801,Tier 1 - Primary,Zhejiang,Apparel,11.0,Store
85929,Adidas,United Kingdom,MJ Services,Building 329 Shepperton Studios ,Studios Road,(blank),Shepperton,TW17 0QD,Tier 1 - Primary,England,Apparel,1.0,Store
86021,Reebok,China,Xiangshui Talent Knitting Garment Limited,Economic and Development Zone,"Economic and Development Zone,Xiangshui County,",(blank),Yancheng,224600,Tier 1 - Primary,Jiangsu,Apparel,21.0,Store
86023,Adidas,Vietnam,"DinSen Vietnam Enterprise Co., Ltd (Long An)","Land No.998, 1180, 1258, 1268, 3701, Map No.2"," Long Hiep Ward, Ben Luc District","Long An Province, Vietnam",Tan An ,850000,Tier 1 - Primary,Long An,Apparel,20.0,Store
86077,Reebok,Cambodia,"BING  WIN GARMENT (CAMBODIA) CO.,LTD","No.7 Chhun Hong Industrial Park, National Road No4, Svay Chrum, Beckchan Commune,","Angsnoul District, Kandal Province,Cambodia",(blank), Phnom Penh     ,8103,Tier 1 - Primary,(blank),Apparel,76.0,Distribution Centre
86212,Reebok,Austria,Greiner Packaging GmbH,Landstraße 14,(blank),(blank),Wartberg,4552,Tier 1 - Primary,(blank),Accessories,8.0,Store
86322,Adidas,Italy,Maestria Italiana Srl,Via 1 Maggio 3/5,(blank),(blank),Lograto,25030,Tier 1 - Primary,Lombardia,Apparel,2.0,Store
86365,Adidas,Vietnam,Far Eastern New Apparel (Vietnam) Ltd,"D1 Street, Bac Dong Phu Industrial Park",Tan Phu Town,(blank),Binh Phuoc Province,830000,Tier 1 - Primary,(blank),Apparel,367.0,Factory
86397,Adidas,China,"Shanghai Xinfeng Garment Co., Ltd",No.66 Lane 257 Zhuting Road Yexie Town Songjiang District ,(blank),(blank),Shanghai,201608,Tier 1 - Primary,Shanghai Shi,Apparel,15.0,Store
86571,Reebok,China,"OMA Fitness Equipment Co., Ltd. (2018 Site)","No,93 Tai’an Road South,Yang’e village,Lun Jiao Town",Shunde,(blank),Foshan,528311,Tier 1 - Primary,Guangdong,Gear,33.0,Store
86698,Adidas,Vietnam,"Regina Miracle International Vietnam Co., ltd(Factory C)","No.9, East West Road,VSIP Hai Phong Township, Industrial and Service Park,","Duong Quan Commune, Thuy Nguyen District",(blank),Hai Phong,(blank),Tier 1 - Primary,(blank),Apparel,548.0,Factory
86706,Reebok,Vietnam,"Fashion Garments 2 co., Ltd – Xuan Tay","Hamlet 1, Xuan Tay Commune, Cam My District, Dong Nai province, Viet Nam",(blank),(blank),Cam My District,810000,Tier 1 - Primary,Dong Nai,Apparel,74.0,Distribution Centre
86844,Reebok,China,"Jiangsu Huansheng Apparel Co.,Ltd","SIHONG  ECONOMIC  DEVELOPMENT AREA,SHUANGYANG  WEST ROAD SOUTHERN SIDE,SUQIAN CITY",(blank),(blank),Suqian,(blank),Tier 1 - Primary,(blank),Apparel,10.0,Store
86941,Adidas,United States,"Riddell Sports Group, Inc.",7501 Performance Lane,(blank),(blank),North Ridgeville,44039,Tier 1 - Primary,Ohio,Gear,36.0,Store
87031,Reebok,China,Jiangsu Dali STT Co Ltd,"No 2 Building, Smart Knitting Industrial Park, Shuyang",(blank),(blank),Suqian,223600,Tier 1 - Primary,Jiangsu,Apparel,24.0,Store
87266,Adidas,India,Camphor Shoes (India) Private Limited Expanded facility,APIIC Industrial park (Apache SEZ Development) Mambattu Village,Tada Mandal,SPSR Nellore District,Tada Mandal,524401,Tier 2 – Subcontractor,Andhra Pradesh,Footwear,43.0,Store
87631,Adidas,Turkey,ERATEKS Tekstil San Ve Tic.AŞ Fatsa Şube 2,Fatsa OSB 101.Sok.No:15/3 ,(blank),(blank),Fatsa,(blank),Tier 1 - Primary,Ordu,Apparel,10.0,Store
